place,name,blkgrps,population,households,alltransit_performance_score,state
"""3628990""","""Gilgo""",0.65,120.07,60.68,0.8,NY
"""3629014""","""Glasco""",1.59,2941.38,1067.62,1.5,NY
"""3629058""","""Glen Aubrey""",0.04,66.03,23.97,0.0,NY
"""3629113""","""Glen Cove""",22.0,27376.0,9604.0,4.3,NY
"""3629245""","""Glen Head""",4.0,4963.0,1716.0,5.5,NY
"""3629322""","""Glen Park""",0.05,112.79,41.36,0.0,NY
"""3629333""","""Glens Falls""",10.06,14551.6,6408.68,3.5,NY
"""3629338""","""Glens Falls North""",4.0,8490.0,3621.0,1.6,NY
"""3629421""","""Glenwood Landing""",2.4,3164.24,1161.78,6.4,NY
"""3629443""","""Gloversville""",18.0,15052.0,6314.0,1.9,NY
"""3629476""","""Golden's Bridge""",0.83,962.23,335.47,5.3,NY
"""3629509""","""Gordon Heights""",3.0,3573.0,1048.0,3.3,NY
"""3629520""","""Gorham""",0.1,146.15,55.73,0.0,NY
