place,name,blkgrps,population,households,alltransit_performance_score,state
"""0218925""","""Diamond Ridge""",1.8,2087.94,776.7,0.0,AK
"""0218950""","""Dillingham""",1.39,888.19,310.3,0.0,AK
"""0219060""","""Diomede""",0.0,0.55,0.16,0.0,AK
"""0219720""","""Dot Lake""",0.02,15.26,5.12,0.0,AK
"""0219750""","""Dot Lake Village""",0.0,0.22,0.07,0.0,AK
"""0220020""","""Dry Creek""",0.01,7.25,2.44,0.0,AK
"""0220380""","""Eagle""",0.0,0.05,0.02,0.0,AK
"""0220600""","""Eagle Village""",0.0,0.92,0.31,0.0,AK
"""0220970""","""Edna Bay""",0.01,7.67,2.98,0.0,AK
"""0221040""","""Eek""",0.0,0.31,0.08,0.0,AK
"""0221150""","""Egegik""",0.0,1.21,0.39,0.0,AK
"""0221370""","""Eielson AFB""",0.81,2553.76,786.33,0.0,AK
"""0221810""","""Ekwok""",0.0,1.2,0.28,0.0,AK
"""0222140""","""Elfin Cove""",0.0,1.55,0.73,0.0,AK
"""0222250""","""Elim""",0.0,0.27,0.09,0.0,AK
"""0222910""","""Emmonak""",0.0,2.38,0.54,0.0,AK
"""0223460""","""Ester""",1.07,1645.98,615.53,0.0,AK
"""0223720""","""Eureka Roadhouse""",0.04,25.44,11.29,0.0,AK
"""0223790""","""Evansville""",0.0,0.5,0.15,0.0,AK
"""0223900""","""Excursion Inlet""",0.02,16.2,6.43,0.0,AK
"""0224230""","""Fairbanks""",17.98,22293.81,8806.83,4.3,AK
"""0224660""","""False Pass""",0.01,9.87,1.37,0.0,AK
"""0224980""","""Farmers Loop""",3.63,5502.22,2150.2,1.7,AK
"""0225000""","""Farm Loop""",0.31,828.63,254.7,0.6,AK
"""0225220""","""Ferry""",0.01,12.02,3.4,0.0,AK
"""0225550""","""Fishhook""",1.72,4964.04,1451.1,0.2,AK
"""0225880""","""Flat""",0.01,6.31,2.27,0.0,AK
"""0226100""","""Fort Greely""",0.16,33.13,7.04,0.0,AK
"""0226760""","""Fort Yukon""",0.0,0.49,0.19,0.0,AK
"""0226835""","""Four Mile Road""",0.0,0.1,0.04,0.0,AK
"""0226870""","""Fox""",0.06,171.45,68.14,0.0,AK
"""0226910""","""Fox River""",1.0,540.0,120.0,0.0,AK
"""0227090""","""Fritz Creek""",1.68,1674.33,629.5,0.0,AK
"""0227145""","""Funny River""",0.02,17.39,7.2,0.0,AK
"""0227420""","""Gakona""",0.01,2.55,0.76,0.0,AK
"""0227530""","""Galena""",0.01,3.92,1.42,0.0,AK
"""0227640""","""Gambell""",0.01,10.53,2.37,0.0,AK
"""0227700""","""Game Creek""",0.01,7.53,2.77,0.0,AK
"""0228200""","""Gateway""",2.04,6560.74,1842.41,0.8,AK
"""0228590""","""Glacier View""",0.05,31.69,14.07,0.0,AK
"""0228740""","""Glennallen""",0.08,26.27,5.56,0.0,AK
"""0229130""","""Goldstream""",0.57,916.69,374.68,0.3,AK
"""0229180""","""Golovin""",0.0,0.42,0.13,0.0,AK
"""0229290""","""Goodnews Bay""",0.0,0.98,0.22,0.0,AK
"""0230060""","""Grayling""",0.0,0.45,0.16,0.0,AK
"""0230500""","""Gulkana""",0.0,1.45,0.43,0.0,AK
"""0230940""","""Gustavus""",0.01,5.62,2.64,0.0,AK
"""0231050""","""Haines""",2.0,1837.01,809.0,0.0,AK
"""0231270""","""Halibut Cove""",0.01,8.06,3.18,0.0,AK
"""0231710""","""Happy Valley""",0.19,264.85,119.71,0.0,AK
"""0231765""","""Harding-Birch Lakes""",0.18,21.99,15.63,0.0,AK
"""0232150""","""Healy""",0.06,129.37,36.59,0.0,AK
