place,name,blkgrps,population,households,alltransit_performance_score,state
"""4269936""","""Sheakleyville""",0.01,12.96,4.62,0.0,PA
"""4269952""","""Sheatown""",0.09,126.3,48.86,1.8,PA
"""4269984""","""Sheffield""",1.0,1241.0,485.0,1.4,PA
"""4270040""","""Shelocta""",0.01,7.52,3.15,0.0,PA
"""4270056""","""Shenandoah""",5.0,4886.0,2045.0,3.1,PA
"""4270064""","""Shenandoah Heights""",0.11,205.98,81.92,0.9,PA
"""4270128""","""Sheppton""",0.0,3.88,1.67,0.7,PA
"""4270224""","""Shickshinny""",1.0,708.0,303.0,0.0,PA
"""4270248""","""Shillington""",5.0,5282.0,2193.0,3.4,PA
"""4270256""","""Shiloh""",6.73,9399.6,3862.62,1.7,PA
"""4270304""","""Shinglehouse""",1.0,1048.0,435.0,0.0,PA
"""4270352""","""Shippensburg""",5.66,5590.78,2672.11,0.1,PA
"""4270362""","""Shippensburg University""",0.41,1220.4,161.01,0.8,PA
"""4270368""","""Shippenville""",0.06,56.4,22.71,0.0,PA
"""4270376""","""Shippingport""",0.2,323.36,123.44,0.1,PA
"""4270384""","""Shiremanstown""",2.0,1527.0,653.0,2.9,PA
"""4270408""","""Shirleysburg""",0.0,4.23,1.29,0.0,PA
"""4270464""","""Shoemakersville""",1.0,1334.0,552.0,1.9,PA
"""4270568""","""Shrewsbury""",3.0,3829.0,1487.0,0.0,PA
"""4270640""","""Sidman""",0.27,312.38,115.92,0.0,PA
"""4270652""","""Sierra View""",0.66,2076.18,683.6,0.6,PA
"""4270664""","""Siglerville""",0.0,6.32,2.41,0.0,PA
"""4270704""","""Silkworth""",0.78,755.51,281.37,0.0,PA
"""4270744""","""Silverdale""",1.0,758.0,281.0,0.0,PA
"""4270840""","""Simpson""",0.11,148.07,65.46,0.0,PA
"""4270880""","""Sinking Spring""",3.0,4083.0,1542.0,3.2,PA
"""4271008""","""Skippack""",0.68,2307.46,873.78,0.5,PA
"""4271032""","""Skyline View""",2.27,2958.22,1155.07,0.0,PA
"""4271056""","""Slabtown""",0.07,40.75,15.94,0.0,PA
"""4271080""","""Slatedale""",0.11,119.29,46.28,0.0,PA
"""4271144""","""Slatington""",4.0,4276.0,1822.0,1.9,PA
"""4271160""","""Slickville""",0.08,102.31,49.02,0.5,PA
"""4271176""","""Sligo""",0.07,69.34,27.42,0.0,PA
"""4271184""","""Slippery Rock""",1.99,3565.36,1080.24,0.0,PA
"""4271210""","""Slippery Rock University""",1.0,2241.0,4.0,0.0,PA
"""4271232""","""Slovan""",0.06,89.07,32.81,0.0,PA
"""4271248""","""Smethport""",0.04,61.94,23.74,0.0,PA
"""4271256""","""Smicksburg""",0.01,7.92,1.74,0.4,PA
"""4271320""","""Smithfield""",0.3,411.79,173.0,0.0,PA
"""4271424""","""Smithton""",0.01,15.67,5.98,0.0,PA
"""4271456""","""Smock""",0.12,180.26,69.7,0.7,PA
"""4271504""","""Smoketown""",0.4,591.71,207.94,3.7,PA
"""4271600""","""Snow Shoe""",1.0,838.0,299.0,0.0,PA
"""4271620""","""S.N.P.J.""",0.04,37.69,17.34,0.0,PA
"""4271672""","""Snydertown""",0.11,193.23,72.49,0.0,PA
"""4271688""","""Snydertown""",0.28,310.86,142.51,0.0,PA
"""4271776""","""Somerset""",6.0,6035.0,2809.0,0.0,PA
"""4271848""","""Soudersburg""",0.45,465.19,186.3,3.4,PA
