week,start_date,end_date,zip_code,vaccine_measure_id,final_zip_pred,state_name,county_name,vaccine_measure_name,definition
26,2021-06-25,2021-07-01,10474,1,0.0745351344606819,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10475,1,0.0632711279229944,New York,Bronx County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01050,1,0.0462092567797996,Massachusetts,Hampden County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,01050,1,0.0462092567797996,Massachusetts,Hampshire County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10501,1,0.0453195394049594,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10502,1,0.0175512971745766,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10503,1,0.0039551670532711,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10504,1,0.0224118097724435,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10505,1,0.0196113659705334,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10506,1,0.0337532666669116,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10507,1,0.0288810294987875,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10509,1,0.0358488088012415,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10509,1,0.0358488088012415,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10510,1,0.0114596547975821,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10511,1,0.0424943660945474,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10512,1,0.0377735251577047,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10514,1,0.009835084473757,New York,Westchester County,high_vaccine_potential,yes probably will and no probably wont respondents
26,2021-06-25,2021-07-01,10516,1,0.018978713582173,New York,Putnam County,high_vaccine_potential,yes probably will and no probably wont respondents
